TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Cluster,FraudLabel
TX001101,AC00271,101512.72079308181,2023-12-29 16:32:37,Credit,San Jose,D000299,39.129.125.110,M055,Branch,418.2357494756686,Student,8233.82354934532,1.7271441635919087,6392611.10388349,2024-11-04 08:09:55,0,1
TX001102,AC00462,14156.442061066251,2023-02-20 16:47:23,Debit,El Paso,D000198,196.244.194.198,M027,Branch,471.60171869102805,Student,4736.332067774885,1.7271441635919087,2288739.475839125,2024-11-04 08:08:50,0,1
TX001103,AC00310,19246.97100080947,2023-05-19 18:47:11,Debit,Atlanta,D000110,186.57.149.225,M082,Branch,1076.4160364651011,Engineer,16627.803105114366,1.7271441635919087,21384888.055613454,2024-11-04 08:11:10,1,0
TX001104,AC00189,102668.59777710609,2023-08-02 16:37:39,Credit,Fresno,D000679,46.150.175.171,M035,ATM,542.7563443115073,Student,3477.2351344095287,1.7271441635919087,7738753.384962259,2024-11-04 08:07:16,0,1
TX001105,AC00328,1406.768661525889,2023-08-01 16:13:25,Debit,Charlotte,D000286,8.244.162.185,M057,Online,1200.9366313009398,Doctor,12290.913667967025,1.7271441635919087,22497215.387392867,2024-11-04 08:12:18,1,0
TX001106,AC00057,6876.7521667316205,2023-08-29 16:19:14,Debit,El Paso,D000075,161.161.26.115,M044,Online,507.1790315012676,Engineer,3057.5361566210763,1.7271441635919087,27848828.10934631,2024-11-04 08:10:34,1,0
TX001107,AC00360,224216.65173856664,2023-08-29 16:24:23,Credit,Mesa,D000441,16.94.155.46,M039,Branch,1147.5706620855804,Retired,2777.7368380954417,1.7271441635919087,18462922.720074113,2024-11-04 08:08:42,0,1
TX001108,AC00209,49180.09845325599,2023-12-01 17:45:19,Debit,Sacramento,D000002,175.166.115.182,M024,ATM,667.2769391473458,Engineer,7324.475764137007,1.7271441635919087,8948701.870719368,2024-11-04 08:12:04,0,1
TX001109,AC00390,13038.510533588238,2023-10-30 16:23:34,Credit,Charlotte,D000236,41.82.55.163,M066,Branch,578.3336571217468,Engineer,14949.007193960557,1.7271441635919087,11201203.719232282,2024-11-04 08:11:55,0,1
TX001110,AC00061,114449.20259408063,2023-04-28 17:12:06,Debit,Fresno,D000290,35.220.238.127,M029,Online,1040.8387236548617,Retired,7464.375423399825,1.7271441635919087,26858380.96381552,2024-11-04 08:10:52,1,0
TX001111,AC00345,114358.71727462418,2023-10-30 16:02:32,Debit,Portland,D000548,180.224.54.115,M045,Online,827.374846793424,Doctor,2497.9375195698067,1.7271441635919087,21458211.175660625,2024-11-04 08:09:06,1,0
TX001112,AC00254,148623.46453588892,2023-03-28 18:19:10,Debit,Mesa,D000010,7.28.148.225,M038,ATM,738.431564767825,Engineer,9283.070993816451,1.7271441635919087,21882861.245380618,2024-11-04 08:09:54,1,0
TX001113,AC00271,11027.40133663693,2023-04-10 16:51:43,Credit,Philadelphia,D000380,58.1.27.124,M053,Online,1200.9366313009398,Retired,7674.224912294051,1.7271441635919087,4798145.256134331,2024-11-04 08:12:08,0,1
TX001114,AC00451,97300.77511644794,2023-06-20 17:05:38,Debit,Kansas City,D000128,52.1.78.30,M039,ATM,524.9676879063875,Student,7184.57610487419,1.7271441635919087,756403.2718320634,2024-11-04 08:11:27,0,1
TX001115,AC00061,105987.36578426664,2023-02-27 16:59:07,Debit,New York,D000449,187.52.200.18,M093,Branch,613.9109699319864,Engineer,2288.0880306755807,1.7271441635919087,25708300.02554373,2024-11-04 08:07:38,1,0
TX001117,AC00105,36010.106150434076,2023-04-12 17:50:15,Credit,Atlanta,D000649,219.219.117.136,M008,Branch,987.4727544395022,Retired,13270.211282806747,1.7271441635919087,25248938.47878013,2024-11-04 08:09:08,1,0
TX001118,AC00122,72878.4955070262,2023-02-03 17:46:54,Debit,Chicago,D000129,175.166.115.182,M058,Online,542.7563443115073,Engineer,8023.974060451094,1.7271441635919087,10033962.050736688,2024-11-04 08:11:30,0,1
TX001119,AC00202,134930.99248523786,2023-08-28 17:32:47,Credit,Sacramento,D000612,136.172.149.77,M044,Online,1005.261410844622,Doctor,12081.064179072799,1.7271441635919087,2642016.508491928,2024-11-04 08:09:11,0,1
TX001120,AC00423,18327.52339988108,2023-09-28 17:06:32,Debit,Charlotte,D000327,55.154.161.250,M082,Branch,1040.8387236548617,Doctor,3547.1849640409373,1.7271441635919087,48180744.273532666,2024-11-04 08:11:35,1,0
TX001121,AC00362,78792.14896569579,2023-08-14 16:32:28,Debit,Chicago,D000127,199.6.127.153,M022,Branch,560.545000716627,Engineer,10472.2180975504,1.7271441635919087,34191551.005043745,2024-11-04 08:06:36,1,0
TX001122,AC00426,89022.82782681963,2023-02-02 16:55:25,Debit,Fort Worth,D000215,7.146.35.122,M056,Online,471.60171869102805,Student,5505.780193720381,4.137313174647442,6209810.325340359,2024-11-04 08:07:47,0,1
TX001123,AC00204,64226.93141448094,2024-01-01 16:30:58,Credit,San Diego,D000442,187.223.139.194,M093,Online,1005.261410844622,Engineer,4876.2317270377025,1.7271441635919087,28771685.378791068,2024-11-04 08:09:13,1,0
TX001124,AC00369,36824.474025542084,2023-08-28 17:19:18,Debit,Baltimore,D000133,48.89.167.189,M080,Branch,400.4470930705488,Student,2288.0880306755807,1.7271441635919087,7201622.528957136,2024-11-04 08:10:42,0,1
TX001125,AC00365,14191.468636339714,2023-02-23 18:42:51,Debit,Austin,D000591,163.58.140.206,M026,Online,987.4727544395022,Engineer,8163.873719713912,1.7271441635919087,5397132.744264353,2024-11-04 08:08:20,0,1
TX001126,AC00063,173334.71339131673,2023-09-14 17:25:49,Debit,Memphis,D000450,193.108.17.115,M076,Online,1361.034538947018,Retired,17467.20106069127,1.7271441635919087,29291382.49295519,2024-11-04 08:12:14,1,0
TX001127,AC00455,109025.92118923953,2023-10-16 18:15:48,Debit,Nashville,D000628,205.45.234.42,M073,ATM,436.02440588078844,Student,14879.057364329148,1.7271441635919087,15222859.848840777,2024-11-04 08:10:26,0,1
TX001128,AC00415,1675.305738622435,2023-04-17 16:03:52,Debit,Fort Worth,D000610,45.64.74.86,M051,Branch,613.9109699319864,Engineer,1518.639904730085,1.7271441635919087,18694748.584733892,2024-11-04 08:09:28,0,1
TX001129,AC00279,42600.94006439061,2023-05-16 16:32:00,Debit,Fresno,D000136,141.121.30.32,M093,Branch,791.7975339831844,Engineer,5295.930704826155,1.7271441635919087,26867585.355481017,2024-11-04 08:09:18,1,0
TX001131,AC00306,2977.1267862861255,2023-07-06 18:10:59,Debit,San Francisco,D000535,82.88.241.226,M096,Online,436.02440588078844,Student,9912.619460499129,1.7271441635919087,3465809.562553807,2024-11-04 08:09:48,0,1
TX001132,AC00164,123255.46739408368,2023-01-05 16:13:59,Debit,Fort Worth,D000422,156.134.123.253,M007,Online,489.3903750961478,Student,4736.332067774885,1.7271441635919087,27987596.01420154,2024-11-04 08:07:46,1,0
TX001133,AC00236,54504.1378948223,2023-08-07 16:15:16,Debit,Virginia Beach,D000635,32.71.250.58,M084,Branch,898.5294724139032,Engineer,13689.9102605952,1.7271441635919087,10457208.060711099,2024-11-04 08:09:41,0,1
TX001135,AC00016,7965.494881481747,2023-03-17 16:22:52,Credit,Portland,D000332,62.27.235.199,M027,Online,845.1635031985438,Engineer,12500.763156861252,1.7271441635919087,34536910.70079784,2024-11-04 08:10:21,1,0
TX001136,AC00386,86997.12422350438,2023-09-08 17:08:30,Debit,Austin,D000329,198.39.35.23,M041,Online,1129.7820056804605,Retired,10682.067586444626,1.7271441635919087,4250912.970292922,2024-11-04 08:10:10,0,1
TX001137,AC00032,100027.01022523244,2023-03-06 16:45:24,Debit,Omaha,D000160,140.94.123.72,M037,Branch,987.4727544395022,Retired,6834.8269567171465,4.137313174647442,5630284.665350515,2024-11-04 08:09:03,0,1
TX001138,AC00152,29346.300204657833,2023-04-10 17:49:04,Debit,San Diego,D000335,24.181.236.233,M083,ATM,969.6840980343824,Engineer,9003.271675290816,1.7271441635919087,14818295.633814555,2024-11-04 08:11:40,0,1
TX001139,AC00020,257480.2227232649,2023-11-13 16:46:06,Debit,Phoenix,D000309,87.50.72.69,M093,Branch,542.7563443115073,Student,1238.8405862044501,1.7271441635919087,38818317.8833394,2024-11-04 08:08:10,1,0
TX001140,AC00360,41071.44627744942,2023-06-15 17:22:42,Debit,Indianapolis,D000502,147.119.62.178,M025,Online,969.6840980343824,Engineer,12710.612645755478,1.7271441635919087,37321668.19786593,2024-11-04 08:07:56,1,0
TX001141,AC00286,12767.054575218903,2023-08-17 16:55:10,Debit,Nashville,D000193,186.135.2.148,M001,ATM,702.8542519575855,Engineer,10122.468949393355,1.7271441635919087,10417231.35962155,2024-11-04 08:06:59,0,1
TX001142,AC00241,33199.22348473871,2023-03-27 16:34:18,Debit,Washington,D000602,189.248.139.91,M028,Branch,596.1223135268666,Doctor,1308.7904158358588,1.7271441635919087,37563712.49734079,2024-11-04 08:12:19,1,0
TX001143,AC00331,166346.91162426095,2023-02-10 16:28:47,Debit,Nashville,D000321,213.15.9.253,M076,Branch,382.658436665429,Student,7464.375423399825,1.7271441635919087,5105985.355353648,2024-11-04 08:08:34,0,1
TX001144,AC00258,55473.20647738809,2023-04-20 17:54:10,Debit,Oklahoma City,D000074,41.82.55.163,M046,ATM,542.7563443115073,Student,3617.134793672346,1.7271441635919087,7479626.35858279,2024-11-04 08:09:07,0,1
TX001145,AC00040,58616.841608181356,2023-07-24 16:18:50,Debit,Detroit,D000138,35.246.53.10,M038,ATM,400.4470930705488,Student,11521.46554202153,1.7271441635919087,657534.0647471822,2024-11-04 08:11:34,0,1
TX001146,AC00143,55487.80088375204,2023-03-13 16:13:13,Debit,Miami,D000641,210.136.14.108,M011,Branch,1254.3026005162992,Doctor,16767.702764377183,1.7271441635919087,42091025.143657565,2024-11-04 08:08:48,1,0
TX001149,AC00352,102265.79216146124,2023-01-09 16:53:25,Credit,Indianapolis,D000402,199.59.68.207,M047,ATM,542.7563443115073,Student,17257.351571797044,1.7271441635919087,2400362.2256130623,2024-11-04 08:10:29,0,1
TX001150,AC00254,82945.71701687387,2023-08-11 16:31:43,Debit,Baltimore,D000383,36.77.94.252,M089,Online,471.60171869102805,Student,12710.612645755478,1.7271441635919087,2359995.507927519,2024-11-04 08:11:16,0,1
TX001151,AC00100,44612.04926134192,2023-07-17 16:32:45,Debit,Chicago,D000347,165.114.224.47,M013,ATM,951.8954416292626,Retired,7464.375423399825,1.7271441635919087,8574246.936904004,2024-11-04 08:11:54,0,1
TX001152,AC00412,128316.807521099,2023-10-30 17:48:09,Debit,San Jose,D000347,193.217.248.188,M035,Online,702.8542519575855,Engineer,7324.475764137007,1.7271441635919087,35084728.01153324,2024-11-04 08:09:32,1,0
TX001153,AC00012,172677.96510493933,2023-06-28 16:07:37,Debit,Milwaukee,D000540,150.231.20.169,M050,ATM,1449.9778209726169,Retired,6624.9774678229205,1.7271441635919087,12581589.457439462,2024-11-04 08:07:19,0,1
TX001154,AC00353,18902.543010620422,2023-09-12 17:50:26,Debit,Chicago,D000658,100.128.70.210,M092,Online,1165.3593184907002,Retired,2288.0880306755807,1.7271441635919087,16917793.971718397,2024-11-04 08:08:53,0,1
TX001155,AC00445,22778.81734088361,2023-08-17 16:18:22,Credit,Miami,D000560,195.237.152.198,M053,Online,1094.204692870221,Doctor,9353.02082344786,1.7271441635919087,3128484.208677224,2024-11-04 08:07:54,0,1
TX001156,AC00281,146577.32876366415,2023-08-21 18:07:14,Debit,Phoenix,D000322,180.224.54.115,M088,Branch,880.7408160087834,Engineer,14669.20787543492,1.7271441635919087,34411754.37514286,2024-11-04 08:11:33,1,0
TX001158,AC00379,2909.9925170119886,2023-10-04 16:01:18,Debit,Oklahoma City,D000686,11.167.243.171,M008,Online,1396.6118517572575,Retired,7254.525934505598,1.7271441635919087,12875037.94426654,2024-11-04 08:09:45,0,1
TX001159,AC00108,50969.372673475365,2023-11-28 16:38:08,Debit,Austin,D000165,151.247.130.190,M043,Online,418.2357494756686,Student,11311.616053127304,1.7271441635919087,1648800.2451295662,2024-11-04 08:09:35,0,1
TX001160,AC00243,43905.679993327096,2023-05-02 16:30:52,Debit,Chicago,D000077,154.138.163.229,M039,ATM,987.4727544395022,Retired,8723.472356765182,1.7271441635919087,4042644.10803128,2024-11-04 08:10:16,0,1
TX001161,AC00032,113611.48366879032,2023-12-19 16:39:57,Credit,Columbus,D000387,145.246.171.225,M013,Branch,987.4727544395022,Doctor,16697.752934745775,1.7271441635919087,37932239.17889702,2024-11-04 08:08:17,1,0
TX001162,AC00460,141659.01381901544,2023-10-17 17:46:52,Credit,Boston,D000407,93.160.83.196,M026,Online,1129.7820056804605,Retired,16208.104127325912,2.9322286691196755,30856597.09600468,2024-11-04 08:11:08,1,0
TX001163,AC00459,37087.17334009305,2023-06-19 16:38:13,Credit,Charlotte,D000258,221.169.49.152,M019,Branch,1200.9366313009398,Retired,11801.264860547164,1.7271441635919087,23568707.98157154,2024-11-04 08:08:06,1,0
TX001164,AC00309,15487.451921457827,2023-07-27 16:28:26,Credit,Colorado Springs,D000310,105.87.212.115,M070,Branch,934.1067852241428,Doctor,2288.0880306755807,1.7271441635919087,32907382.36106868,2024-11-04 08:07:38,1,0
TX001165,AC00109,114046.39697843582,2023-03-10 16:40:00,Credit,Austin,D000423,155.164.18.235,M030,Branch,1147.5706620855804,Doctor,15228.806512486191,1.7271441635919087,27794381.79254533,2024-11-04 08:10:42,1,0
TX001166,AC00393,47320.771082489686,2023-04-10 17:28:48,Credit,Miami,D000001,117.67.192.211,M002,ATM,382.658436665429,Student,7394.425593768416,1.7271441635919087,937721.9873104119,2024-11-04 08:10:34,0,1
TX001167,AC00175,90715.77896503698,2023-05-08 16:31:56,Credit,San Antonio,D000384,40.10.25.102,M010,Online,1236.5139441111794,Retired,9702.769971604903,1.7271441635919087,17080586.898886956,2024-11-04 08:06:24,0,1
TX001169,AC00120,59419.53395819821,2023-11-14 18:49:52,Debit,Dallas,D000028,51.250.46.149,M029,ATM,418.2357494756686,Student,2497.9375195698067,2.329686416355792,2741977.762045597,2024-11-04 08:09:12,0,1
TX001170,AC00477,211677.13779066704,2023-02-06 16:07:26,Debit,Fort Worth,D000144,104.155.121.252,M002,Branch,774.0088775780646,Doctor,9492.920482710677,1.7271441635919087,42605769.04705255,2024-11-04 08:08:21,1,0
TX001171,AC00410,36777.77192517747,2023-02-21 16:52:16,Debit,Washington,D000424,40.192.99.27,M062,ATM,471.60171869102805,Student,5575.73002335179,1.7271441635919087,2509020.849257433,2024-11-04 08:08:27,0,1
TX001172,AC00044,142540.51596339757,2023-10-19 18:11:23,Debit,Kansas City,D000345,35.73.67.98,M005,Branch,969.6840980343824,Doctor,11591.415371652938,1.7271441635919087,30067437.51566721,2024-11-04 08:09:23,1,0
TX001174,AC00342,60324.387152762654,2023-07-13 16:44:25,Debit,Houston,D000105,157.164.245.130,M080,Branch,1147.5706620855804,Retired,10192.418779024763,1.7271441635919087,13976132.798081283,2024-11-04 08:09:27,0,1
TX001175,AC00462,11800.904873925894,2023-11-27 16:27:56,Debit,Louisville,D000356,58.190.9.136,M030,Branch,489.3903750961478,Student,9353.02082344786,1.7271441635919087,3600716.30310868,2024-11-04 08:11:02,0,1
TX001176,AC00267,74437.17810669527,2023-05-15 17:33:32,Debit,Nashville,D000436,49.31.186.82,M098,Branch,667.2769391473458,Doctor,4526.482578880659,1.7271441635919087,22581341.967149112,2024-11-04 08:08:07,1,0
TX001177,AC00363,127794.32777326986,2023-11-16 16:30:01,Debit,Houston,D000033,153.178.166.93,M098,Branch,685.0655955524657,Engineer,15018.957023591965,1.7271441635919087,17616040.6835293,2024-11-04 08:06:59,0,1
TX001178,AC00211,65893.6126212432,2023-02-09 16:27:52,Debit,Miami,D000005,3.102.127.165,M002,Branch,1396.6118517572575,Retired,4526.482578880659,1.7271441635919087,29458738.6142969,2024-11-04 08:08:39,1,0
TX001181,AC00016,14892.000141808965,2023-02-24 18:05:12,Credit,Jacksonville,D000309,150.231.20.169,M018,ATM,987.4727544395022,Doctor,6205.278490034468,1.7271441635919087,730038.1499427619,2024-11-04 08:11:22,0,1
TX001182,AC00093,38949.41959213214,2023-07-24 16:22:38,Debit,Denver,D000019,203.174.215.229,M069,ATM,364.86978026030926,Student,11591.415371652938,1.7271441635919087,2838155.854618109,2024-11-04 08:11:58,0,1
TX001183,AC00401,3703.928223210473,2023-11-13 16:30:21,Debit,Fort Worth,D000017,43.98.242.106,M078,Branch,1396.6118517572575,Retired,7464.375423399825,1.7271441635919087,29095009.136871412,2024-11-04 08:10:20,1,0
TX001184,AC00366,24571.010442375773,2023-08-16 16:11:56,Debit,Los Angeles,D000037,45.64.74.86,M091,ATM,1129.7820056804605,Retired,12500.763156861252,1.7271441635919087,11962516.114615666,2024-11-04 08:08:46,0,1
TX001185,AC00107,43794.76250496113,2023-09-01 16:35:51,Credit,Fort Worth,D000346,199.59.68.207,M019,Branch,862.9521596036636,Engineer,12430.813327229844,1.7271441635919087,36587578.960883036,2024-11-04 08:06:40,1,0
TX001187,AC00384,256157.96950669168,2023-09-11 16:16:06,Credit,Portland,D000359,195.164.171.146,M056,ATM,1147.5706620855804,Retired,8373.723208608139,1.7271441635919087,14605892.595635356,2024-11-04 08:06:54,0,1
TX001189,AC00126,187990.416261988,2023-08-01 16:23:37,Credit,Jacksonville,D000384,104.155.121.252,M002,Online,685.0655955524657,Engineer,3757.0344529351632,1.7271441635919087,11246016.626112172,2024-11-04 08:08:22,0,1
TX001190,AC00437,2618.1043897331347,2023-01-09 16:45:12,Debit,Phoenix,D000147,101.120.142.50,M087,ATM,1449.9778209726169,Retired,4666.382238143477,1.7271441635919087,21967728.85666926,2024-11-04 08:10:06,1,0
TX001191,AC00382,79375.9252202535,2023-04-21 17:03:13,Credit,Louisville,D000108,171.101.134.74,M066,Branch,1414.4005081623773,Retired,10122.468949393355,1.7271441635919087,17846150.475166693,2024-11-04 08:06:51,0,1
TX001192,AC00339,146089.87559110846,2023-01-17 16:57:06,Debit,Charlotte,D000242,200.13.225.150,M012,ATM,471.60171869102805,Student,9422.970653079268,1.7271441635919087,4851538.528126126,2024-11-04 08:08:44,0,1
TX001194,AC00178,40817.50360671681,2023-10-16 16:12:20,Debit,Fort Worth,D000493,83.207.115.164,M030,Online,1414.4005081623773,Retired,3826.9842825665723,1.7271441635919087,12096486.81534015,2024-11-04 08:11:48,0,1
TX001195,AC00201,67858.0197178299,2023-06-08 16:42:30,Credit,Miami,D000135,77.208.193.198,M047,Branch,1111.9933492753407,Engineer,5925.479171508833,1.7271441635919087,18364131.51630843,2024-11-04 08:08:31,0,1
TX001196,AC00124,85552.27799347404,2023-12-29 18:07:04,Debit,Columbus,D000631,218.54.207.160,M067,ATM,1325.4572261367784,Retired,2358.0378603069894,1.7271441635919087,31013305.764275707,2024-11-04 08:09:34,1,0
TX001197,AC00404,18972.596161167345,2023-10-30 16:01:43,Debit,Baltimore,D000150,182.225.2.156,M026,Online,1005.261410844622,Doctor,18166.699357005356,1.7271441635919087,31027502.368369948,2024-11-04 08:06:53,1,0
TX001198,AC00347,68952.6001951256,2023-10-16 16:44:52,Debit,Boston,D000300,106.244.1.47,M007,Branch,1236.5139441111794,Doctor,5295.930704826155,1.7271441635919087,23197880.202098936,2024-11-04 08:10:59,1,0
TX001199,AC00480,59180.18569382954,2023-09-05 18:45:22,Debit,Baltimore,D000246,214.67.148.245,M096,Online,1058.6273800599815,Engineer,5575.73002335179,1.7271441635919087,25943987.054503866,2024-11-04 08:12:07,1,0
TX001200,AC00303,47382.06758921825,2023-09-11 16:24:57,Debit,Nashville,D000577,34.86.220.205,M051,ATM,542.7563443115073,Student,1028.991097310224,1.7271441635919087,4953137.851382977,2024-11-04 08:08:54,0,1
TX001201,AC00249,5671.254201069952,2023-12-01 17:26:46,Debit,Atlanta,D000028,58.190.9.136,M072,Branch,987.4727544395022,Doctor,11871.214690178573,1.7271441635919087,32327895.702738438,2024-11-04 08:11:30,1,0
TX001203,AC00108,84950.9884512796,2023-09-25 17:48:55,Debit,Milwaukee,D000406,173.252.44.183,M005,Branch,1023.0500672497418,Engineer,17327.301401428453,1.7271441635919087,18518071.06674789,2024-11-04 08:07:56,0,1
TX001204,AC00490,14322.818293615197,2023-05-18 17:34:20,Debit,New York,D000668,125.225.212.244,M060,Branch,524.9676879063875,Engineer,2777.7368380954417,1.7271441635919087,20812382.69435153,2024-11-04 08:09:07,1,0
TX001205,AC00411,105208.02448443211,2023-05-29 16:17:37,Debit,Baltimore,D000567,23.163.145.195,M089,Branch,1023.0500672497418,Doctor,2218.138201044172,1.7271441635919087,6890662.296969854,2024-11-04 08:06:42,0,1
TX001206,AC00087,9903.63204661334,2023-05-04 16:37:01,Debit,Fort Worth,D000471,54.252.249.33,M036,Online,382.658436665429,Student,17956.84986811113,1.7271441635919087,1671655.2176549076,2024-11-04 08:06:44,0,1
TX001207,AC00196,1406.768661525889,2023-08-08 16:47:28,Debit,Denver,D000619,56.116.189.0,M074,Branch,1236.5139441111794,Retired,9912.619460499129,1.7271441635919087,24519178.426012788,2024-11-04 08:08:31,1,0
TX001208,AC00267,9582.555106606602,2023-04-06 17:41:53,Debit,Fort Worth,D000641,147.114.91.132,M033,Online,951.8954416292626,Retired,10542.167927181808,1.7271441635919087,5491087.74223969,2024-11-04 08:06:48,0,1
TX001209,AC00267,64571.35940466998,2023-09-11 16:25:04,Debit,Boston,D000288,23.255.214.209,M047,Online,542.7563443115073,Student,7254.525934505598,1.7271441635919087,4198377.734812318,2024-11-04 08:11:18,0,1
TX001210,AC00125,139245.0990064193,2023-09-01 16:12:35,Credit,Houston,D000470,130.92.201.49,M003,Branch,1414.4005081623773,Retired,7044.676445611372,1.7271441635919087,23243629.14880922,2024-11-04 08:09:08,1,0
TX001211,AC00428,41719.43792000847,2023-01-19 17:08:04,Debit,Miami,D000069,152.234.65.155,M051,Branch,453.81306228590825,Student,3547.1849640409373,1.7271441635919087,3093928.7382720145,2024-11-04 08:09:42,0,1
TX001212,AC00477,28269.23301499886,2023-12-01 16:01:26,Debit,Washington,D000089,133.67.250.163,M070,Online,524.9676879063875,Student,6485.077808560103,1.7271441635919087,6738360.816233578,2024-11-04 08:08:23,0,1
TX001213,AC00417,15227.671488179647,2023-03-01 17:26:49,Credit,Los Angeles,D000215,221.206.44.63,M019,Branch,862.9521596036636,Engineer,14039.659408752243,1.7271441635919087,35076381.65637894,2024-11-04 08:10:54,1,0
TX001215,AC00147,15110.916237268106,2023-08-14 18:14:23,Debit,Boston,D000642,157.47.114.20,M018,ATM,1147.5706620855804,Doctor,13060.361793912522,1.7271441635919087,32265220.03576194,2024-11-04 08:07:41,1,0
TX001216,AC00097,54317.329493363824,2023-12-19 16:57:40,Debit,Colorado Springs,D000322,76.136.92.235,M062,Branch,436.02440588078844,Student,11241.666223495895,1.7271441635919087,2487257.923200879,2024-11-04 08:07:39,0,1
TX001217,AC00433,85978.43465930119,2023-01-16 17:26:12,Debit,Sacramento,D000255,16.94.155.46,M026,Online,756.2202211729448,Engineer,3267.3856455153027,1.7271441635919087,8936884.367860701,2024-11-04 08:08:24,0,1
TX001218,AC00381,7121.9381936458585,2023-09-25 18:46:41,Debit,Memphis,D000412,6.204.110.7,M062,Branch,613.9109699319864,Engineer,6345.178149297286,1.7271441635919087,38883879.67312626,2024-11-04 08:09:41,1,0
TX001219,AC00398,83561.60096543226,2023-11-01 16:09:05,Debit,Atlanta,D000137,64.57.44.102,M062,ATM,542.7563443115073,Student,6624.9774678229205,1.7271441635919087,659250.1377695628,2024-11-04 08:11:15,0,1
TX001220,AC00029,38091.26849793231,2023-02-06 16:30:43,Debit,Seattle,D000315,106.244.1.47,M001,ATM,596.1223135268666,Engineer,12640.66281612407,1.7271441635919087,29575002.561563183,2024-11-04 08:10:43,1,0
TX001221,AC00291,217179.22898987343,2023-07-27 16:55:39,Debit,New York,D000103,73.54.203.165,M050,ATM,934.1067852241428,Engineer,12290.913667967025,1.7271441635919087,16040178.627409128,2024-11-04 08:09:19,0,1
TX001222,AC00431,87239.39136914583,2023-02-06 17:32:04,Credit,Milwaukee,D000419,205.45.234.42,M070,ATM,542.7563443115073,Student,6834.8269567171465,1.7271441635919087,6557939.138926019,2024-11-04 08:11:40,0,1
TX001223,AC00275,67992.28825637816,2023-07-10 18:00:56,Debit,Indianapolis,D000280,47.82.77.181,M049,ATM,1218.7252877060596,Doctor,959.0412676788153,1.7271441635919087,22294874.777390357,2024-11-04 08:11:27,1,0
TX001224,AC00093,86643.93958949696,2023-12-14 16:15:28,Credit,Chicago,D000088,144.228.168.6,M041,Branch,880.7408160087834,Engineer,3337.3354751467114,1.7271441635919087,23007240.089976296,2024-11-04 08:07:47,1,0
TX001226,AC00465,23963.883137635756,2023-09-19 16:56:35,Debit,Omaha,D000196,119.43.28.203,M089,ATM,1076.4160364651011,Engineer,4036.8337714607983,1.7271441635919087,30383155.95012564,2024-11-04 08:07:17,1,0
TX001227,AC00158,226686.02529534575,2023-08-21 17:43:17,Credit,Mesa,D000627,73.108.76.238,M070,Branch,1449.9778209726169,Retired,11171.716393864486,1.7271441635919087,15210457.321088115,2024-11-04 08:08:12,0,1
TX001228,AC00334,52379.19232823224,2023-12-26 18:13:56,Debit,Baltimore,D000158,1.198.76.182,M041,Branch,507.1790315012676,Student,9632.820141973494,1.7271441635919087,4743542.932694949,2024-11-04 08:07:58,0,1
TX001229,AC00093,62151.60682952828,2023-09-18 16:51:04,Debit,Indianapolis,D000487,166.79.195.157,M075,Online,400.4470930705488,Student,12780.562475386887,1.7271441635919087,3622401.225846035,2024-11-04 08:08:46,0,1
TX001230,AC00229,5320.988448335327,2023-12-25 17:18:58,Debit,Omaha,D000618,119.43.28.203,M004,Online,453.81306228590825,Student,15438.656001380417,1.7271441635919087,3570490.0169190224,2024-11-04 08:06:59,0,1
TX001231,AC00373,36555.93694844554,2023-05-19 17:57:36,Debit,Charlotte,D000523,130.29.230.16,M013,ATM,453.81306228590825,Student,12151.014008704207,1.7271441635919087,37817379.29137633,2024-11-04 08:08:04,1,0
TX001232,AC00328,11497.341221555886,2023-09-01 16:07:38,Debit,San Antonio,D000228,136.162.111.135,M003,ATM,1165.3593184907002,Doctor,9562.870312342086,1.7271441635919087,33730005.36534257,2024-11-04 08:10:04,1,0
TX001233,AC00160,79046.09163642839,2023-10-03 16:15:25,Debit,San Jose,D000202,82.115.199.37,M013,ATM,969.6840980343824,Engineer,1308.7904158358588,1.7271441635919087,5044518.739824743,2024-11-04 08:07:59,0,1
TX001234,AC00014,177012.5037950303,2023-06-13 16:10:27,Debit,Mesa,D000488,25.188.196.47,M085,ATM,418.2357494756686,Student,2427.987689938398,1.7271441635919087,1535305.4156948503,2024-11-04 08:09:40,0,1
TX001235,AC00090,3563.8219221166228,2023-01-02 17:34:13,Debit,Austin,D000384,195.237.152.198,M090,ATM,1111.9933492753407,Engineer,2917.636497358259,1.7271441635919087,38527716.517663084,2024-11-04 08:12:22,1,0
TX001236,AC00053,8817.808213136004,2023-01-25 17:39:15,Credit,Nashville,D000300,146.53.16.47,M004,Branch,1076.4160364651011,Doctor,2987.5863269896677,1.7271441635919087,47040530.75513957,2024-11-04 08:11:34,1,0
TX001237,AC00478,205115.49268943843,2023-06-30 16:57:37,Credit,Seattle,D000037,193.83.0.183,M055,Online,1129.7820056804605,Retired,4596.432408512068,1.7271441635919087,25914852.814782996,2024-11-04 08:09:49,1,0
